10/11/2022 13:10,27,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,1000000,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,28,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,27,0,0
10/11/2022 13:10,1000000,0,0
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,30,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,30,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,30,1.94,1.9
10/11/2022 13:10,29,1.94,1.9
10/11/2022 13:10,1000000,1.94,1.9
10/11/2022 13:10,32,4.62,4.53
10/11/2022 13:10,33,4.62,4.53
10/11/2022 13:10,32,4.62,4.53
10/11/2022 13:10,32,4.62,4.53
10/11/2022 13:10,33,4.62,4.53
10/11/2022 13:10,33,4.62,4.53
10/11/2022 13:10,33,4.62,4.53
10/11/2022 13:10,32,4.62,4.53
10/11/2022 13:10,33,4.62,4.53
10/11/2022 13:10,32,4.62,4.53
10/11/2022 13:10,33,4.62,4.53
10/11/2022 13:10,32,4.62,4.53
10/11/2022 13:10,32,4.62,4.53
10/11/2022 13:10,32,4.62,4.53
10/11/2022 13:10,32,4.62,4.53
10/11/2022 13:10,33,4.62,4.53
10/11/2022 13:10,32,4.62,4.53
10/11/2022 13:10,32,4.62,4.53
10/11/2022 13:10,33,4.62,4.53
10/11/2022 13:10,32,4.62,4.53
10/11/2022 13:10,32,4.62,4.53
10/11/2022 13:10,32,4.62,4.53
10/11/2022 13:10,32,4.62,4.53
10/11/2022 13:10,32,4.62,4.53
10/11/2022 13:10,32,4.62,4.53
10/11/2022 13:10,32,4.62,4.53
10/11/2022 13:10,32,4.62,4.53
10/11/2022 13:10,32,4.62,4.53
10/11/2022 13:10,32,4.62,4.53
10/11/2022 13:10,32,4.62,4.53
10/11/2022 13:10,33,4.62,4.53
10/11/2022 13:10,33,4.62,4.53
10/11/2022 13:10,32,4.62,4.53
10/11/2022 13:10,32,4.62,4.53
10/11/2022 13:10,32,4.62,4.53
10/11/2022 13:10,32,4.62,4.53
10/11/2022 13:10,32,4.62,4.53
10/11/2022 13:10,33,4.62,4.53
10/11/2022 13:10,32,4.62,4.53
10/11/2022 13:10,32,4.62,4.53
10/11/2022 13:10,32,4.62,4.53
10/11/2022 13:10,32,4.62,4.53
10/11/2022 13:10,32,4.62,4.53
